transaction_id,investor_id,agent_id,fund_id,transaction_type,transaction_status,trade_date,settlement_date,units,price,gross_amount,fee_amount,net_amount,currency_code,created_at,updated_at
895,21,1,3,SUBSCRIPTION,SETTLED,2026-03-10,2026-03-12,271.845354,83.9286,22815.6,0,22815.6,USD,2026-03-10T10:00:00,
896,5,1,3,SUBSCRIPTION,SETTLED,2026-03-10,2026-03-12,209.557027,195.1224,40889.27,0,40889.27,USD,2026-03-10T10:00:00,
897,21,1,2,SUBSCRIPTION,SETTLED,2026-03-10,2026-03-12,64.483952,62.2268,4012.63,0,4012.63,USD,2026-03-10T10:00:00,
898,38,2,3,REDEMPTION,SETTLED,2026-03-10,2026-03-12,225.944316,168.6115,-38096.81,0,-38096.81,USD,2026-03-10T10:00:00,
899,19,1,2,SUBSCRIPTION,SETTLED,2026-03-11,2026-03-13,385.97192,59.3588,22910.83,0,22910.83,USD,2026-03-11T10:00:00,
900,20,2,3,REDEMPTION,SETTLED,2026-03-11,2026-03-13,148.838442,230.4404,-34298.39,0,-34298.39,USD,2026-03-11T10:00:00,
901,46,3,2,REDEMPTION,SETTLED,2026-03-11,2026-03-13,188.530459,156.7578,-29553.62,0,-29553.62,USD,2026-03-11T10:00:00,
902,9,2,2,SUBSCRIPTION,SETTLED,2026-03-11,2026-03-13,186.353587,242.2959,45152.71,0,45152.71,USD,2026-03-11T10:00:00,
903,46,3,3,REDEMPTION,SETTLED,2026-03-11,2026-03-13,85.846945,216.6995,-18602.99,0,-18602.99,USD,2026-03-11T10:00:00,
904,16,2,2,REDEMPTION,SETTLED,2026-03-11,2026-03-13,235.309888,86.3506,-20319.15,0,-20319.15,USD,2026-03-11T10:00:00,
905,26,3,2,SUBSCRIPTION,SETTLED,2026-03-11,2026-03-13,219.87489,51.6184,11349.59,0,11349.59,USD,2026-03-11T10:00:00,
906,13,2,3,SUBSCRIPTION,SETTLED,2026-03-11,2026-03-13,218.816585,211.591,46299.62,0,46299.62,USD,2026-03-11T10:00:00,
907,19,1,3,SUBSCRIPTION,SETTLED,2026-03-11,2026-03-13,9.471033,165.6134,1568.53,0,1568.53,USD,2026-03-11T10:00:00,
908,47,3,2,SUBSCRIPTION,SETTLED,2026-03-11,2026-03-13,1145.295424,42.5862,48773.78,0,48773.78,USD,2026-03-11T10:00:00,
909,42,2,2,REDEMPTION,SETTLED,2026-03-11,2026-03-13,253.177699,176.8937,-44785.54,0,-44785.54,USD,2026-03-11T10:00:00,
910,40,2,1,SUBSCRIPTION,SETTLED,2026-03-11,2026-03-13,105.320643,206.8171,21782.11,0,21782.11,USD,2026-03-11T10:00:00,
911,23,3,1,SUBSCRIPTION,SETTLED,2026-03-11,2026-03-13,205.938259,148.7052,30624.09,0,30624.09,USD,2026-03-11T10:00:00,
912,46,3,3,SUBSCRIPTION,SETTLED,2026-03-11,2026-03-13,312.838599,148.3246,46401.66,0,46401.66,USD,2026-03-11T10:00:00,
913,3,3,3,SUBSCRIPTION,SETTLED,2026-03-11,2026-03-13,127.695132,149.2645,19060.35,0,19060.35,USD,2026-03-11T10:00:00,
914,10,1,3,REDEMPTION,SETTLED,2026-03-11,2026-03-13,199.915881,246.0804,-49195.38,0,-49195.38,USD,2026-03-11T10:00:00,
915,34,3,1,SUBSCRIPTION,SETTLED,2026-03-12,2026-03-14,448.670912,68.8555,30893.46,0,30893.46,USD,2026-03-12T10:00:00,
916,44,1,3,SUBSCRIPTION,SETTLED,2026-03-12,2026-03-14,187.118324,157.1294,29401.79,0,29401.79,USD,2026-03-12T10:00:00,
917,35,2,1,SUBSCRIPTION,SETTLED,2026-03-12,2026-03-14,213.027114,122.6158,26120.49,0,26120.49,USD,2026-03-12T10:00:00,
918,27,3,2,REDEMPTION,SETTLED,2026-03-12,2026-03-14,505.137136,79.41,-40112.94,0,-40112.94,USD,2026-03-12T10:00:00,
919,45,3,3,REDEMPTION,SETTLED,2026-03-12,2026-03-14,252.059578,145.2895,-36621.61,0,-36621.61,USD,2026-03-12T10:00:00,
920,41,3,2,SUBSCRIPTION,SETTLED,2026-03-12,2026-03-14,173.535669,167.5168,29070.14,0,29070.14,USD,2026-03-12T10:00:00,
921,48,1,3,SUBSCRIPTION,SETTLED,2026-03-12,2026-03-14,612.142068,40.4371,24753.25,0,24753.25,USD,2026-03-12T10:00:00,
922,18,1,2,SUBSCRIPTION,SETTLED,2026-03-12,2026-03-14,68.404714,215.886,14767.62,0,14767.62,USD,2026-03-12T10:00:00,
923,48,1,1,SUBSCRIPTION,SETTLED,2026-03-12,2026-03-14,243.372986,187.3521,45596.44,0,45596.44,USD,2026-03-12T10:00:00,
924,24,1,1,SUBSCRIPTION,SETTLED,2026-03-12,2026-03-14,279.615906,126.3804,35337.97,0,35337.97,USD,2026-03-12T10:00:00,
925,22,3,1,REDEMPTION,SETTLED,2026-03-12,2026-03-14,145.654752,207.2137,-30181.66,0,-30181.66,USD,2026-03-12T10:00:00,
926,49,3,2,REDEMPTION,SETTLED,2026-03-12,2026-03-14,109.468509,115.6444,-12659.42,0,-12659.42,USD,2026-03-12T10:00:00,
927,14,1,3,REDEMPTION,SETTLED,2026-03-12,2026-03-14,109.104517,164.1427,-17908.71,0,-17908.71,USD,2026-03-12T10:00:00,
928,4,3,1,SUBSCRIPTION,SETTLED,2026-03-12,2026-03-14,195.773182,124.3039,24335.37,0,24335.37,USD,2026-03-12T10:00:00,
929,25,1,3,REDEMPTION,SETTLED,2026-03-12,2026-03-14,540.969087,44.836,-24254.89,0,-24254.89,USD,2026-03-12T10:00:00,
930,19,1,2,SUBSCRIPTION,SETTLED,2026-03-13,2026-03-15,119.981379,137.2608,16468.74,0,16468.74,USD,2026-03-13T10:00:00,
931,7,3,3,SUBSCRIPTION,SETTLED,2026-03-13,2026-03-15,421.135172,113.6286,47853.0,0,47853.0,USD,2026-03-13T10:00:00,
932,22,3,2,SUBSCRIPTION,SETTLED,2026-03-13,2026-03-15,34.814873,167.0424,5815.56,0,5815.56,USD,2026-03-13T10:00:00,
933,30,2,3,REDEMPTION,SETTLED,2026-03-13,2026-03-15,244.434075,151.2938,-36981.36,0,-36981.36,USD,2026-03-13T10:00:00,
934,34,3,2,SUBSCRIPTION,SETTLED,2026-03-13,2026-03-15,583.056249,85.1848,49667.53,0,49667.53,USD,2026-03-13T10:00:00,
935,44,1,1,REDEMPTION,SETTLED,2026-03-13,2026-03-15,47.4206,33.4477,-1586.11,0,-1586.11,USD,2026-03-13T10:00:00,
936,44,1,2,SUBSCRIPTION,SETTLED,2026-03-13,2026-03-15,518.58957,70.4551,36537.28,0,36537.28,USD,2026-03-13T10:00:00,
937,2,2,3,SUBSCRIPTION,SETTLED,2026-03-13,2026-03-15,280.375248,167.5853,46986.77,0,46986.77,USD,2026-03-13T10:00:00,
938,41,3,1,REDEMPTION,SETTLED,2026-03-14,2026-03-16,31.913774,215.5458,-6878.88,0,-6878.88,USD,2026-03-14T10:00:00,
939,25,1,3,REDEMPTION,SETTLED,2026-03-14,2026-03-16,161.501766,202.768,-32747.39,0,-32747.39,USD,2026-03-14T10:00:00,
940,8,3,3,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,91.587618,168.5147,15433.86,0,15433.86,USD,2026-03-14T10:00:00,
941,41,3,2,REDEMPTION,SETTLED,2026-03-14,2026-03-16,129.296828,112.476,-14542.79,0,-14542.79,USD,2026-03-14T10:00:00,
942,17,3,1,REDEMPTION,SETTLED,2026-03-14,2026-03-16,584.114444,24.973,-14587.09,0,-14587.09,USD,2026-03-14T10:00:00,
943,22,3,1,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,774.664868,52.7031,40827.24,0,40827.24,USD,2026-03-14T10:00:00,
944,32,2,1,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,76.066679,128.0938,9743.67,0,9743.67,USD,2026-03-14T10:00:00,
945,35,2,2,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,142.008076,229.0262,32523.57,0,32523.57,USD,2026-03-14T10:00:00,
946,7,3,1,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,413.381787,70.1431,28995.88,0,28995.88,USD,2026-03-14T10:00:00,
947,2,2,2,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,138.423221,233.8945,32376.43,0,32376.43,USD,2026-03-14T10:00:00,
948,18,1,1,REDEMPTION,SETTLED,2026-03-14,2026-03-16,306.4372,147.9137,-45326.26,0,-45326.26,USD,2026-03-14T10:00:00,
949,31,2,2,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,178.87914,204.9462,36660.6,0,36660.6,USD,2026-03-14T10:00:00,
950,35,2,1,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,231.460383,206.3144,47753.61,0,47753.61,USD,2026-03-14T10:00:00,
951,8,3,3,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,550.826932,90.0255,49588.47,0,49588.47,USD,2026-03-14T10:00:00,
952,26,3,1,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,1510.775155,31.7601,47982.37,0,47982.37,USD,2026-03-14T10:00:00,
953,6,1,2,REDEMPTION,SETTLED,2026-03-14,2026-03-16,258.863911,58.7489,-15207.97,0,-15207.97,USD,2026-03-14T10:00:00,
954,25,1,3,SUBSCRIPTION,SETTLED,2026-03-14,2026-03-16,155.887792,225.1506,35098.23,0,35098.23,USD,2026-03-14T10:00:00,
955,6,1,3,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,553.855102,18.5676,10283.76,0,10283.76,USD,2026-03-15T10:00:00,
956,47,3,3,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,100.119197,200.2574,20049.61,0,20049.61,USD,2026-03-15T10:00:00,
957,32,2,3,REDEMPTION,SETTLED,2026-03-15,2026-03-17,168.515996,241.9778,-40777.13,0,-40777.13,USD,2026-03-15T10:00:00,
958,3,3,2,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,1953.15282,20.2755,39601.15,0,39601.15,USD,2026-03-15T10:00:00,
959,14,1,3,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,135.812936,172.7387,23460.15,0,23460.15,USD,2026-03-15T10:00:00,
960,48,1,3,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,24.286273,186.5103,4529.64,0,4529.64,USD,2026-03-15T10:00:00,
961,42,2,1,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,2190.45607,20.9924,45982.93,0,45982.93,USD,2026-03-15T10:00:00,
962,1,3,1,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,219.001978,206.9774,45328.46,0,45328.46,USD,2026-03-15T10:00:00,
963,30,2,3,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,145.250349,206.272,29961.08,0,29961.08,USD,2026-03-15T10:00:00,
964,8,3,2,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,1239.374225,25.1464,31165.8,0,31165.8,USD,2026-03-15T10:00:00,
965,28,1,2,REDEMPTION,SETTLED,2026-03-15,2026-03-17,284.276815,172.8155,-49127.44,0,-49127.44,USD,2026-03-15T10:00:00,
966,8,3,3,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,36.675754,210.7425,7729.14,0,7729.14,USD,2026-03-15T10:00:00,
967,49,3,1,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,447.413344,38.9789,17439.68,0,17439.68,USD,2026-03-15T10:00:00,
968,49,3,2,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,385.602048,49.6015,19126.44,0,19126.44,USD,2026-03-15T10:00:00,
969,38,2,1,SUBSCRIPTION,SETTLED,2026-03-15,2026-03-17,245.856497,161.7267,39761.56,0,39761.56,USD,2026-03-15T10:00:00,
970,2,2,2,SUBSCRIPTION,SETTLED,2026-03-16,2026-03-18,5.829264,232.2729,1353.98,0,1353.98,USD,2026-03-16T10:00:00,
971,27,3,3,REDEMPTION,SETTLED,2026-03-16,2026-03-18,220.562254,176.166,-38855.57,0,-38855.57,USD,2026-03-16T10:00:00,
972,10,1,3,SUBSCRIPTION,SETTLED,2026-03-16,2026-03-18,342.18677,67.4209,23070.54,0,23070.54,USD,2026-03-16T10:00:00,
973,40,2,3,SUBSCRIPTION,SETTLED,2026-03-16,2026-03-18,75.554307,129.973,9820.02,0,9820.02,USD,2026-03-16T10:00:00,
974,41,3,2,SUBSCRIPTION,SETTLED,2026-03-16,2026-03-18,18.390195,66.5534,1223.93,0,1223.93,USD,2026-03-16T10:00:00,
975,34,3,1,SUBSCRIPTION,SETTLED,2026-03-16,2026-03-18,175.31995,246.8277,43273.82,0,43273.82,USD,2026-03-16T10:00:00,
976,30,2,3,SUBSCRIPTION,SETTLED,2026-03-16,2026-03-18,257.46558,56.4926,14544.9,0,14544.9,USD,2026-03-16T10:00:00,
977,44,1,2,SUBSCRIPTION,SETTLED,2026-03-16,2026-03-18,38.144499,231.4415,8828.22,0,8828.22,USD,2026-03-16T10:00:00,
978,42,2,2,SUBSCRIPTION,SETTLED,2026-03-16,2026-03-18,247.132185,90.2307,22298.91,0,22298.91,USD,2026-03-16T10:00:00,
979,3,3,1,REDEMPTION,SETTLED,2026-03-16,2026-03-18,887.101105,52.213,-46318.21,0,-46318.21,USD,2026-03-16T10:00:00,
980,33,3,1,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,107.314251,116.757,12529.69,0,12529.69,USD,2026-03-17T10:00:00,
981,27,3,1,REDEMPTION,SETTLED,2026-03-17,2026-03-19,690.334002,65.2152,-45020.27,0,-45020.27,USD,2026-03-17T10:00:00,
982,21,1,1,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,169.80935,218.7727,37149.65,0,37149.65,USD,2026-03-17T10:00:00,
983,15,1,1,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,110.568025,223.7173,24735.98,0,24735.98,USD,2026-03-17T10:00:00,
984,14,1,3,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,467.490307,42.7371,19979.18,0,19979.18,USD,2026-03-17T10:00:00,
985,41,3,2,REDEMPTION,SETTLED,2026-03-17,2026-03-19,269.136805,40.5308,-10908.33,0,-10908.33,USD,2026-03-17T10:00:00,
986,18,1,1,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,215.732371,110.3737,23811.18,0,23811.18,USD,2026-03-17T10:00:00,
987,15,1,2,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,243.304614,163.1198,39687.8,0,39687.8,USD,2026-03-17T10:00:00,
988,37,1,3,REDEMPTION,SETTLED,2026-03-17,2026-03-19,24.283165,215.6737,-5237.24,0,-5237.24,USD,2026-03-17T10:00:00,
989,14,1,3,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,1756.216573,13.4809,23675.38,0,23675.38,USD,2026-03-17T10:00:00,
990,48,1,1,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,351.515204,63.3776,22278.19,0,22278.19,USD,2026-03-17T10:00:00,
991,37,1,1,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,12.774984,247.9056,3166.99,0,3166.99,USD,2026-03-17T10:00:00,
992,28,1,3,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,229.553299,177.1968,40676.11,0,40676.11,USD,2026-03-17T10:00:00,
993,29,1,2,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,2185.098794,12.9815,28365.86,0,28365.86,USD,2026-03-17T10:00:00,
994,14,1,1,SUBSCRIPTION,SETTLED,2026-03-17,2026-03-19,50.907473,249.7484,12714.06,0,12714.06,USD,2026-03-17T10:00:00,
995,43,2,2,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,160.015222,146.8914,23504.86,0,23504.86,USD,2026-03-18T10:00:00,
996,30,2,2,REDEMPTION,SETTLED,2026-03-18,2026-03-20,408.585889,107.2865,-43835.75,0,-43835.75,USD,2026-03-18T10:00:00,
997,41,3,2,REDEMPTION,SETTLED,2026-03-18,2026-03-20,6.644651,160.5532,-1066.82,0,-1066.82,USD,2026-03-18T10:00:00,
998,45,3,2,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,81.455019,190.6931,15532.91,0,15532.91,USD,2026-03-18T10:00:00,
999,44,1,1,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,74.652004,233.7384,17449.04,0,17449.04,USD,2026-03-18T10:00:00,
1000,4,3,1,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,1201.541156,19.8098,23802.29,0,23802.29,USD,2026-03-18T10:00:00,
1001,12,1,3,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,23.764251,180.2409,4283.29,0,4283.29,USD,2026-03-18T10:00:00,
1002,9,2,2,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,52.582619,124.8384,6564.33,0,6564.33,USD,2026-03-18T10:00:00,
1003,49,3,3,REDEMPTION,SETTLED,2026-03-18,2026-03-20,74.068475,225.5039,-16702.73,0,-16702.73,USD,2026-03-18T10:00:00,
1004,18,1,1,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,141.411821,126.6945,17916.1,0,17916.1,USD,2026-03-18T10:00:00,
1005,31,2,3,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,183.485553,225.8683,41443.57,0,41443.57,USD,2026-03-18T10:00:00,
1006,40,2,2,REDEMPTION,SETTLED,2026-03-18,2026-03-20,231.848847,204.111,-47322.9,0,-47322.9,USD,2026-03-18T10:00:00,
1007,13,2,2,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,380.676862,52.9148,20143.44,0,20143.44,USD,2026-03-18T10:00:00,
1008,7,3,1,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,272.284073,129.1189,35157.02,0,35157.02,USD,2026-03-18T10:00:00,
1009,34,3,3,SUBSCRIPTION,SETTLED,2026-03-18,2026-03-20,123.205744,173.7768,21410.3,0,21410.3,USD,2026-03-18T10:00:00,
1010,23,3,2,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,407.552649,79.964,32589.54,0,32589.54,USD,2026-03-19T10:00:00,
1011,2,2,1,REDEMPTION,SETTLED,2026-03-19,2026-03-21,292.034265,90.6106,-26461.4,0,-26461.4,USD,2026-03-19T10:00:00,
1012,42,2,3,REDEMPTION,SETTLED,2026-03-19,2026-03-21,146.174884,169.8053,-24821.27,0,-24821.27,USD,2026-03-19T10:00:00,
1013,30,2,2,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,538.732126,83.5588,45015.81,0,45015.81,USD,2026-03-19T10:00:00,
1014,15,1,2,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,71.007588,212.9233,15119.17,0,15119.17,USD,2026-03-19T10:00:00,
1015,23,3,2,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,39.482837,231.7916,9151.79,0,9151.79,USD,2026-03-19T10:00:00,
1016,12,1,1,REDEMPTION,SETTLED,2026-03-19,2026-03-21,205.67908,169.9254,-34950.1,0,-34950.1,USD,2026-03-19T10:00:00,
1017,11,2,1,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,336.035054,147.886,49694.88,0,49694.88,USD,2026-03-19T10:00:00,
1018,17,3,2,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,1558.594628,18.3254,28561.87,0,28561.87,USD,2026-03-19T10:00:00,
1019,23,3,1,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,560.007262,49.0234,27453.46,0,27453.46,USD,2026-03-19T10:00:00,
1020,8,3,1,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,567.392258,44.8921,25471.43,0,25471.43,USD,2026-03-19T10:00:00,
1021,21,1,1,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,152.31265,244.1442,37186.25,0,37186.25,USD,2026-03-19T10:00:00,
1022,42,2,3,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,185.009969,242.7053,44902.9,0,44902.9,USD,2026-03-19T10:00:00,
1023,37,1,3,REDEMPTION,SETTLED,2026-03-19,2026-03-21,129.211957,175.3953,-22663.17,0,-22663.17,USD,2026-03-19T10:00:00,
1024,3,3,1,SUBSCRIPTION,SETTLED,2026-03-19,2026-03-21,421.727301,15.9509,6726.93,0,6726.93,USD,2026-03-19T10:00:00,
1025,23,3,1,SUBSCRIPTION,SETTLED,2026-03-20,2026-03-22,541.90063,56.8359,30799.41,0,30799.41,USD,2026-03-20T10:00:00,
1026,50,1,2,SUBSCRIPTION,SETTLED,2026-03-20,2026-03-22,23.827234,213.8683,5095.89,0,5095.89,USD,2026-03-20T10:00:00,
1027,33,3,2,SUBSCRIPTION,SETTLED,2026-03-20,2026-03-22,106.753439,155.2187,16570.13,0,16570.13,USD,2026-03-20T10:00:00,
1028,43,2,2,SUBSCRIPTION,SETTLED,2026-03-20,2026-03-22,320.350126,112.6337,36082.22,0,36082.22,USD,2026-03-20T10:00:00,
1029,24,1,1,SUBSCRIPTION,SETTLED,2026-03-20,2026-03-22,74.472508,244.6057,18216.4,0,18216.4,USD,2026-03-20T10:00:00,
1030,14,1,3,REDEMPTION,SETTLED,2026-03-20,2026-03-22,340.192426,109.7463,-37334.86,0,-37334.86,USD,2026-03-20T10:00:00,
1031,19,1,1,REDEMPTION,SETTLED,2026-03-20,2026-03-22,434.548875,111.7197,-48547.67,0,-48547.67,USD,2026-03-20T10:00:00,
1032,9,2,3,SUBSCRIPTION,SETTLED,2026-03-20,2026-03-22,97.109894,82.7755,8038.32,0,8038.32,USD,2026-03-20T10:00:00,
1033,5,1,3,REDEMPTION,SETTLED,2026-03-20,2026-03-22,49.265174,108.2706,-5333.97,0,-5333.97,USD,2026-03-20T10:00:00,
1034,27,3,1,SUBSCRIPTION,SETTLED,2026-03-20,2026-03-22,187.192203,191.2585,35802.1,0,35802.1,USD,2026-03-20T10:00:00,
1035,13,2,1,REDEMPTION,SETTLED,2026-03-20,2026-03-22,118.863634,127.7405,-15183.7,0,-15183.7,USD,2026-03-20T10:00:00,
1036,38,2,2,SUBSCRIPTION,SETTLED,2026-03-20,2026-03-22,583.12606,63.8849,37252.95,0,37252.95,USD,2026-03-20T10:00:00,
1037,10,1,2,SUBSCRIPTION,SETTLED,2026-03-20,2026-03-22,198.96968,162.7746,32387.21,0,32387.21,USD,2026-03-20T10:00:00,
1038,42,2,3,REDEMPTION,SETTLED,2026-03-20,2026-03-22,167.436245,128.0528,-21440.68,0,-21440.68,USD,2026-03-20T10:00:00,
1039,2,2,1,REDEMPTION,SETTLED,2026-03-20,2026-03-22,103.558138,242.9501,-25159.46,0,-25159.46,USD,2026-03-20T10:00:00,
1040,31,2,3,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,78.099532,174.6191,13637.67,0,13637.67,USD,2026-03-21T10:00:00,
1041,24,1,3,REDEMPTION,SETTLED,2026-03-21,2026-03-23,25.72608,72.2889,-1859.71,0,-1859.71,USD,2026-03-21T10:00:00,
1042,10,1,2,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,365.145214,95.7725,34970.87,0,34970.87,USD,2026-03-21T10:00:00,
1043,18,1,2,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,478.781951,95.4362,45693.13,0,45693.13,USD,2026-03-21T10:00:00,
1044,19,1,3,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,84.304334,56.5156,4764.51,0,4764.51,USD,2026-03-21T10:00:00,
1045,49,3,1,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,105.114063,87.4256,9189.66,0,9189.66,USD,2026-03-21T10:00:00,
1046,44,1,2,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,362.870624,97.0054,35200.41,0,35200.41,USD,2026-03-21T10:00:00,
1047,10,1,1,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,75.106277,196.9139,14789.47,0,14789.47,USD,2026-03-21T10:00:00,
1048,22,3,1,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,135.937381,63.0672,8573.19,0,8573.19,USD,2026-03-21T10:00:00,
1049,36,2,3,REDEMPTION,SETTLED,2026-03-21,2026-03-23,223.753912,213.0567,-47672.27,0,-47672.27,USD,2026-03-21T10:00:00,
1050,27,3,2,REDEMPTION,SETTLED,2026-03-21,2026-03-23,161.744952,41.4957,-6711.72,0,-6711.72,USD,2026-03-21T10:00:00,
1051,31,2,2,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,91.056935,206.0893,18765.86,0,18765.86,USD,2026-03-21T10:00:00,
1052,12,1,3,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,974.397673,38.4633,37478.55,0,37478.55,USD,2026-03-21T10:00:00,
1053,45,3,1,REDEMPTION,SETTLED,2026-03-21,2026-03-23,266.128412,60.3618,-16063.99,0,-16063.99,USD,2026-03-21T10:00:00,
1054,28,1,3,REDEMPTION,SETTLED,2026-03-21,2026-03-23,446.094326,14.5135,-6474.39,0,-6474.39,USD,2026-03-21T10:00:00,
1055,49,3,2,SUBSCRIPTION,SETTLED,2026-03-21,2026-03-23,31.362999,200.3332,6283.05,0,6283.05,USD,2026-03-21T10:00:00,
1056,31,2,1,REDEMPTION,SETTLED,2026-03-21,2026-03-23,37.875963,82.395,-3120.79,0,-3120.79,USD,2026-03-21T10:00:00,
1057,8,3,3,SUBSCRIPTION,SETTLED,2026-03-22,2026-03-24,830.902745,54.3476,45157.57,0,45157.57,USD,2026-03-22T10:00:00,
1058,2,2,1,SUBSCRIPTION,SETTLED,2026-03-22,2026-03-24,490.57858,76.5702,37563.7,0,37563.7,USD,2026-03-22T10:00:00,
1059,23,3,1,REDEMPTION,SETTLED,2026-03-22,2026-03-24,249.884953,157.1095,-39259.3,0,-39259.3,USD,2026-03-22T10:00:00,
1060,7,3,3,REDEMPTION,SETTLED,2026-03-22,2026-03-24,148.041088,181.7948,-26913.1,0,-26913.1,USD,2026-03-22T10:00:00,
1061,11,2,3,SUBSCRIPTION,SETTLED,2026-03-22,2026-03-24,157.634362,231.8157,36542.12,0,36542.12,USD,2026-03-22T10:00:00,
1062,24,1,3,SUBSCRIPTION,SETTLED,2026-03-22,2026-03-24,93.986813,239.8595,22543.63,0,22543.63,USD,2026-03-22T10:00:00,
1063,23,3,2,SUBSCRIPTION,SETTLED,2026-03-22,2026-03-24,242.984751,107.8187,26198.3,0,26198.3,USD,2026-03-22T10:00:00,
1064,8,3,2,SUBSCRIPTION,SETTLED,2026-03-22,2026-03-24,39.698786,192.9457,7659.71,0,7659.71,USD,2026-03-22T10:00:00,
1065,36,2,3,SUBSCRIPTION,SETTLED,2026-03-22,2026-03-24,452.107832,37.7734,17077.65,0,17077.65,USD,2026-03-22T10:00:00,
1066,39,2,3,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,418.987743,116.5494,48832.77,0,48832.77,USD,2026-03-23T10:00:00,
1067,19,1,2,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,20.820235,211.854,4410.85,0,4410.85,USD,2026-03-23T10:00:00,
1068,44,1,2,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,390.149661,127.9956,49937.44,0,49937.44,USD,2026-03-23T10:00:00,
1069,26,3,2,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,884.417919,38.6123,34149.41,0,34149.41,USD,2026-03-23T10:00:00,
1070,26,3,3,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,25.787037,232.0697,5984.39,0,5984.39,USD,2026-03-23T10:00:00,
1071,5,1,2,REDEMPTION,SETTLED,2026-03-23,2026-03-25,115.144191,152.7906,-17592.95,0,-17592.95,USD,2026-03-23T10:00:00,
1072,8,3,1,REDEMPTION,SETTLED,2026-03-23,2026-03-25,475.438939,76.8444,-36534.82,0,-36534.82,USD,2026-03-23T10:00:00,
